id,html_url
3146327522,https://github.com/microsoft/onnxruntime/pull/25061
3077200502,https://github.com/OWASP-BLT/BLT/pull/4290
3076655992,https://github.com/demergent-labs/azle/pull/3058
3075349977,https://github.com/unibeck/solstatus/pull/55
3220396620,https://github.com/cschleiden/go-workflows/pull/388
3137892942,https://github.com/primer/react/pull/6197
3158727370,https://github.com/tomhrr/cosh/pull/181
3219696751,https://github.com/dotnet/aspnetcore/pull/62661
3246365675,https://github.com/mochilang/mochi/pull/10824
3152227912,https://github.com/mochilang/mochi/pull/1268
3107237879,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/1332
3187736538,https://github.com/mochilang/mochi/pull/4150
3245927515,https://github.com/mochilang/mochi/pull/10515
3128738345,https://github.com/mochilang/mochi/pull/207
3186305413,https://github.com/mochilang/mochi/pull/3980
3186332246,https://github.com/mochilang/mochi/pull/3994
3241695471,https://github.com/mochilang/mochi/pull/9440
3241758610,https://github.com/mochilang/mochi/pull/9484
3222683231,https://github.com/mochilang/mochi/pull/7751
3217766297,https://github.com/mochilang/mochi/pull/7119
3240460340,https://github.com/mochilang/mochi/pull/9410
3164430964,https://github.com/gensx-inc/gensx/pull/806
3087062778,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/615
3262865664,https://github.com/mochilang/mochi/pull/13059
3073998720,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/367
3245509530,https://github.com/mochilang/mochi/pull/10318
3220760486,https://github.com/jniebuhr/gaggimate/pull/299
3202402474,https://github.com/mochilang/mochi/pull/5003
3202406874,https://github.com/mochilang/mochi/pull/5004
3202763859,https://github.com/mochilang/mochi/pull/5067
3150133933,https://github.com/mochilang/mochi/pull/1134
3148090723,https://github.com/jaseci-labs/jaseci/pull/2146
3234031765,https://github.com/stanford-crfm/levanter/pull/1066
3074924091,https://github.com/ryokun6/ryos/pull/57
3224827777,https://github.com/mochilang/mochi/pull/7897
3104378127,https://github.com/gacela-project/gacela/pull/326
3188612213,https://github.com/mochilang/mochi/pull/4190
3188613267,https://github.com/mochilang/mochi/pull/4193
3188614216,https://github.com/mochilang/mochi/pull/4197
3188718282,https://github.com/mochilang/mochi/pull/4206
3188892969,https://github.com/mochilang/mochi/pull/4253
3241057566,https://github.com/vllm-project/vllm/pull/21146
3246122368,https://github.com/Stirling-Tools/Stirling-PDF/pull/3992
3106031006,https://github.com/TypedDevs/bashunit/pull/411
3242396116,https://github.com/mochilang/mochi/pull/9550
3253809004,https://github.com/bruin-data/bruin/pull/932
3116414631,https://github.com/mochilang/mochi/pull/18
3239403987,https://github.com/mochilang/mochi/pull/9329
3117839444,https://github.com/mochilang/mochi/pull/41
3223908947,https://github.com/mochilang/mochi/pull/7854
3226180108,https://github.com/stanford-crfm/levanter/pull/1056
3142986664,https://github.com/mochilang/mochi/pull/484
3213857892,https://github.com/jscarle/LightResults/pull/75
3128644658,https://github.com/phellipeandrade/rbac/pull/43
3200979351,https://github.com/marin-community/marin/pull/1429
3252596861,https://github.com/mochilang/mochi/pull/11961
3246158661,https://github.com/MihaiCristianCondrea/Smart-Cleaner-for-Android/pull/212
3214278956,https://github.com/mochilang/mochi/pull/6520
3214281732,https://github.com/mochilang/mochi/pull/6522
3245861239,https://github.com/mochilang/mochi/pull/10448
3142207549,https://github.com/moonbitlang/core/pull/2265
3210728631,https://github.com/mochilang/mochi/pull/6256
3216588034,https://github.com/mochilang/mochi/pull/6900
3210894862,https://github.com/intelligencedev/manifold/pull/91
3213895675,https://github.com/jscarle/LightResults/pull/77
3213728031,https://github.com/jscarle/LightResults/pull/63
3217758395,https://github.com/mochilang/mochi/pull/7113
3131512724,https://github.com/onlook-dev/onlook/pull/2132
3190098735,https://github.com/prebid/Prebid.js/pull/13469
3175127708,https://github.com/mochilang/mochi/pull/3168
3135397128,https://github.com/gluesql/glues/pull/146
3184544966,https://github.com/mochilang/mochi/pull/3893
3106780046,https://github.com/OpenHFT/Chronicle-Core/pull/813
3106804055,https://github.com/OpenHFT/Chronicle-Core/pull/814
3115186500,https://github.com/static-frame/static-frame/pull/1069
3253657829,https://github.com/MontrealAI/AGI-Alpha-Agent-v0/pull/3666
3225788754,https://github.com/Rello/audioplayer/pull/611
3238396793,https://github.com/mochilang/mochi/pull/9165
3238674493,https://github.com/mochilang/mochi/pull/9244
3238720815,https://github.com/mochilang/mochi/pull/9252
3238723742,https://github.com/mochilang/mochi/pull/9253
3186331079,https://github.com/mochilang/mochi/pull/3993
3190247421,https://github.com/different-ai/zero-finance/pull/216
3206379276,https://github.com/jxxghp/MoviePilot-Frontend/pull/359
3194284966,https://github.com/vercel/turborepo/pull/10623
3087728875,https://github.com/ryokun6/ryos/pull/94
3215330137,https://github.com/nnstreamer/nntrainer/pull/3312
3217675934,https://github.com/gmathi/NovelLibrary/pull/246
3217742863,https://github.com/gmathi/NovelLibrary/pull/247
3033886992,https://github.com/calcom/cal.com/pull/21052
3053649404,https://github.com/calcom/cal.com/pull/21220
3136694740,https://github.com/liam-hq/liam/pull/1985
3137786825,https://github.com/jodendaal/OpenAI.Net/pull/89
3053325093,https://github.com/calcom/cal.com/pull/21217
3155001680,https://github.com/sourcebot-dev/sourcebot/pull/357
3077061912,https://github.com/calcom/cal.com/pull/21418
3146354845,https://github.com/ReactiveCircus/android-emulator-runner/pull/436
3151604419,https://github.com/assistant-ui/assistant-ui/pull/2113
2766896431,https://github.com/onlook-dev/onlook/pull/982
2843312341,https://github.com/promptfoo/promptfoo/pull/3046
3133585449,https://github.com/test-zeus-ai/testzeus-hercules/pull/61
2926188053,https://github.com/onlook-dev/onlook/pull/1630
